34. lsles NA (#34) Challenger 1460 LP Wins: 697 (52.6%)
35. hi im Nekro EUNE (#35) Challenger 1458 LP Wins: 257 (59.4%)
36. qwrihwqijkq KR (#36) Challenger 1458 LP Wins: 202 (62.3%)
37. le propriétaire OCE (#37) Challenger 1455 LP Wins: 186 (62.2%) Master 156 LP Wins: 79 (76.0%)
38. Foxy LAN (#38) Challenger 1454 LP Wins: 379 (55.7%)
39. TwTv Sheiden NA (#39) Challenger 1444 LP Wins: 199 (58.5%)
40. 나는 준일하다 KR (#40) Challenger 1443 LP Wins: 417 (56.1%)
41. Lathyrus EUW (#41) Challenger 1436 LP Wins: 473 (55.3%)
42. Brazuca LAS (#42) Challenger 1433 LP Wins: 155 (62.8%)
43. cant stop me now BR (#43) Challenger 1418 LP Wins: 477 (55.4%)
44. GGGori KR (#44) Challenger 1416 LP Wins: 460 (55.7%)
45. sekaM BR (#45) Challenger 1415 LP Wins: 223 (61.6%) Diamond I Wins: 97 (60.2%)
46. best viego ever EUW (#46) Challenger 1407 LP Wins: 247 (60.2%) Gold I Wins: 20 (83.3%)
47. 참새크면비둘기 KR (#47) Challenger 1402 LP Wins: 435 (55.1%)
48. zxckas0dk KR (#48) Challenger 1397 LP Wins: 665 (53.4%)
49. Josedeodo2 BR (#49) Challenger 1397 LP Wins: 149 (59.4%)
50. AHäHäCiK EUW (#50) Challenger 1386 LP Wins: 854 (52.4%)
51. 꿈에 보이다 KR (#51) Challenger 1385 LP Wins: 356 (57.0%)
52. Sagner LAS (#52) Challenger 1385 LP Wins: 137 (66.2%)
53. Dragken OCE (#53) Challenger 1382 LP Wins: 538 (52.4%)
54. Pride0 EUW (#54) Challenger 1382 LP Wins: 225 (59.4%)
55. tall and hot EUNE (#55) Challenger 1372 LP Wins: 137 (59.3%) Diamond IV Wins: 26 (56.5%)
56. Qitong NA (#56) Challenger 1368 LP Wins: 565 (52.8%)
57. Breezyyy NA (#57) Challenger 1361 LP Wins: 648 (52.3%) Diamond I Wins: 78 (56.9%)
58. Ręd OCE (#58) Challenger 1360 LP Wins: 202 (58.4%)
59. Kingen KR (#59) Challenger 1357 LP Wins: 825 (53.2%)
60. Bojji EUW (#60) Challenger 1357 LP Wins: 166 (59.7%)
61. 은가뉴 KR (#61) Challenger 1356 LP Wins: 471 (55.4%)
62. KT Way KR (#62) Challenger 1355 LP Wins: 630 (54.0%) Platinum I Wins: 30 (56.6%)
63. pizzaman007 NA (#63) Challenger 1355 LP Wins: 431 (55.3%)
64. DuDu11 KR (#64) Challenger 1354 LP Wins: 860 (53.5%)
65. Huron FanBoy LAS (#65) Challenger 1351 LP Wins: 746 (53.2%) Diamond II Wins: 83 (51.6%)
66. darkchri99 EUW (#66) Challenger 1350 LP Wins: 801 (52.7%)
67. Chieftain00 KR (#67) Challenger 1346 LP Wins: 870 (53.6%)
68. Tempos Time NA (#68) Challenger 1344 LP Wins: 444 (55.9%)
69. Pnpm KR (#69) Challenger 1344 LP Wins: 332 (57.2%)
70. 다없수질 KR (#70) Challenger 1343 LP Wins: 583 (53.6%)
71. Jesus Wafflecat EUNE (#71) Challenger 1342 LP Wins: 609 (52.9%)
72. Trap40 EUNE (#72) Challenger 1340 LP Wins: 385 (55.6%) Diamond IV Wins: 17 (50.0%)
73. shady mathers BR (#73) Challenger 1340 LP Wins: 131 (67.5%)
74. RHINOOOOOOOOOOOO NA (#74) Challenger 1339 LP Wins: 212 (59.2%) Diamond IV Wins: 22 (47.8%)
75. Szygenda EUW (#75) Challenger 1338 LP Wins: 286 (56.9%)
76. Nihility EUNE (#76) Challenger 1337 LP Wins: 469 (54.2%) Challenger 538 LP Wins: 198 (65.8%)
77. Exakick1 EUW (#77) Challenger 1337 LP Wins: 144 (61.8%)
78. Shrimp Cpt NA (#78) Challenger 1336 LP Wins: 650 (53.1%)
79. douyin tony top NA (#79) Challenger 1335 LP Wins: 1319 (51.4%)
80. Neon1337Ad EUW (#80) Challenger 1333 LP Wins: 534 (54.8%)
81. Eyla NA (#81) Challenger 1331 LP Wins: 335 (55.7%)
82. Veignorem EUW (#82) Challenger 1330 LP Wins: 390 (54.9%) Platinum I Wins: 10 (52.6%)
83. naizduP 997 EUNE (#83) Challenger 1328 LP Wins: 311 (54.6%) Diamond I Wins: 31 (77.5%)
84. scuro BR (#84) Challenger 1325 LP Wins: 763 (52.8%) GrandMaster 257 LP Wins: 54 (77.1%)
85. cong tou kai shi KR (#85) Challenger 1321 LP Wins: 848 (53.2%)
86. xlnt EUNE (#86) Challenger 1320 LP Wins: 491 (53.4%) Diamond I Wins: 54 (58.7%)
87. ZWYRØØØ EUW (#87) Challenger 1316 LP Wins: 862 (52.4%)
88. coverunder EUW (#88) Challenger 1316 LP Wins: 348 (57.0%)
89. twtv regate1 EUNE (#89) Challenger 1316 LP Wins: 134 (63.5%) Platinum IV Wins: 23 (85.2%)
90. Kelpo NA (#90) Challenger 1314 LP Wins: 363 (55.3%) Platinum I Wins: 35 (72.9%)
91. Ðeƒy LAS (#91) Challenger 1310 LP Wins: 555 (52.9%) Diamond I Wins: 26 (44.8%)
92. Ucal KR (#92) Challenger 1308 LP Wins: 525 (54.9%)
93. Dias OG BR (#93) Challenger 1308 LP Wins: 458 (54.9%) Master 166 LP Wins: 53 (84.1%)
94. 아이러니2 KR (#94) Challenger 1307 LP Wins: 770 (53.7%)
95. Yikeru EUW (#95) Challenger 1307 LP Wins: 363 (54.8%) Platinum I Wins: 12 (60.0%)
96. Djalal NA (#96) Challenger 1306 LP Wins: 371 (54.9%)
97. I am Sobek EUNE (#97) Challenger 1305 LP Wins: 410 (53.7%) Challenger 618 LP Wins: 288 (63.2%)
98. 김김정정민민 KR (#98) Challenger 1304 LP Wins: 948 (52.8%)
99. Sad RU (#99) Challenger 1303 LP Wins: 143 (62.7%) Gold I Wins: 21 (95.5%)
100. huntiandi1 EUW (#100) Challenger 1302 LP Wins: 828 (52.5%)
0 Comment
Post a Comment
Your name:
Comment:
